skeleton-id,node-id-src,node-id-dst,branch-distance,branch-type,mean-pixel-value,stdev-pixel-value,image-coord-src-0,image-coord-src-1,image-coord-dst-0,image-coord-dst-1,coord-src-0,coord-src-1,coord-dst-0,coord-dst-1,euclidean-distance
4,5682,5695,8.242640687119286,1,1.0,0.0,1105,2363,1106,2370,1105,2363,1106,2370,7.0710678118654755
4,5695,6289,108.28427124746187,2,1.0,0.0,1106,2370,1205,2351,1106,2370,1205,2351,100.80674580602232
4,5708,5929,37.14213562373095,1,1.0,0.0,1107,2415,1140,2413,1107,2415,1140,2413,33.06055050963308
3,6158,6870,132.18376618407356,2,1.0,0.0,1186,754,1294,734,1186,754,1294,734,109.83624174196785
3,6158,6870,128.4264068711928,2,1.0,0.0,1186,754,1294,734,1186,754,1294,734,109.83624174196785
4,6289,6303,14.65685424949238,1,1.0,0.0,1205,2351,1207,2338,1205,2351,1207,2338,13.152946437965905
4,6289,6594,51.970562748477114,2,1.0,0.0,1205,2351,1251,2364,1205,2351,1251,2364,47.80167361086848
4,6578,6594,16.0,1,1.0,0.0,1251,2348,1251,2364,1251,2348,1251,2364,16.0
4,6594,6689,14.656854249492383,2,1.0,0.0,1251,2364,1264,2368,1251,2364,1264,2368,13.601470508735444
4,6689,6727,35.97056274847714,1,1.0,0.0,1264,2368,1268,2399,1264,2368,1268,2399,31.25699921617557
4,6689,7113,88.14213562373095,2,1.0,0.0,1264,2368,1348,2362,1264,2368,1348,2362,84.2140130857092
3,6870,7235,79.65685424949238,2,1.0,0.0,1294,734,1372,730,1294,734,1372,730,78.10249675906654
4,7099,7113,26.242640687119287,1,1.0,0.0,1345,2387,1348,2362,1345,2387,1348,2362,25.179356624028344
4,7113,7229,22.414213562373096,2,1.0,0.0,1348,2362,1370,2361,1348,2362,1370,2361,22.02271554554524
4,7186,7229,28.65685424949238,1,1.0,0.0,1366,2334,1370,2361,1366,2334,1370,2361,27.294688127912362
4,7229,7415,45.899494936611646,2,1.0,0.0,1370,2361,1413,2368,1370,2361,1413,2368,43.56604182158393
3,7235,7282,16.72792206135786,1,1.0,0.0,1372,730,1381,717,1372,730,1381,717,15.811388300841896
3,7235,7494,58.38477631085023,2,1.0,0.0,1372,730,1424,734,1372,730,1424,734,52.15361924162119
4,7415,7505,29.970562748477146,1,1.0,0.0,1413,2368,1425,2393,1413,2368,1425,2393,27.730849247724095
4,7415,7705,71.8700576850888,2,1.0,0.0,1413,2368,1475,2353,1413,2368,1475,2353,63.788713735268246
3,7458,7494,16.242640687119287,1,1.0,0.0,1421,719,1424,734,1421,719,1424,734,15.297058540778355
3,7494,7775,66.89949493661166,2,1.0,0.0,1424,734,1488,727,1424,734,1488,727,64.38167441127949
4,7705,7765,20.142135623730955,1,1.0,0.0,1475,2353,1485,2369,1475,2353,1485,2369,18.867962264113206
4,7705,7963,65.28427124746187,2,1.0,0.0,1475,2353,1527,2328,1475,2353,1527,2328,57.697486947006624
3,7775,7797,13.242640687119286,1,1.0,0.0,1488,727,1491,715,1488,727,1491,715,12.36931687685298
3,7775,9503,423.166522241371,2,1.0,0.0,1488,727,1882,662,1488,727,1882,662,399.3256816184003
4,7956,7963,18.242640687119287,1,1.0,0.0,1526,2311,1527,2328,1526,2311,1527,2328,17.029386365926403
4,7963,8797,242.89444430272886,2,1.0,0.0,1527,2328,1734,2247,1527,2328,1734,2247,222.28360263411244
4,8797,8944,32.97056274847714,2,1.0,0.0,1734,2247,1757,2230,1734,2247,1757,2230,28.600699292150182
4,8797,8868,30.55634918610405,2,1.0,0.0,1734,2247,1745,2273,1734,2247,1745,2273,28.231188426986208
4,8868,8871,3.0,1,1.0,0.0,1745,2273,1745,2276,1745,2273,1745,2276,3.0
4,8868,9010,25.414213562373096,1,1.0,0.0,1745,2273,1770,2272,1745,2273,1770,2272,25.019992006393608
4,8900,8944,13.485281374238573,1,1.0,0.0,1751,2219,1757,2230,1751,2219,1757,2230,12.529964086141668
4,8944,9935,273.4802307403555,2,1.0,0.0,1757,2230,1997,2152,1757,2230,1997,2152,252.3568901377571
2,9050,9254,41.828427124746185,2,1.0,0.0,1780,1867,1820,1866,1780,1867,1820,1866,40.01249804748511
2,9050,9077,19.82842712474619,1,1.0,0.0,1780,1867,1782,1886,1780,1867,1782,1886,19.1049731745428
2,9218,9254,27.242640687119287,1,1.0,0.0,1817,1892,1820,1866,1817,1892,1820,1866,26.1725046566048
2,9254,9659,107.45584412271567,2,1.0,0.0,1820,1866,1918,1886,1820,1866,1918,1886,100.0199980003999
3,9503,9830,93.79898987322332,2,1.0,0.0,1882,662,1969,647,1882,662,1969,647,88.28363381737297
3,9503,9522,18.071067811865476,1,1.0,0.0,1882,662,1885,678,1882,662,1885,678,16.278820596099706
2,9650,9659,9.82842712474619,1,1.0,0.0,1916,1895,1918,1886,1916,1895,1918,1886,9.219544457292887
2,9659,10009,109.28427124746186,2,1.0,0.0,1918,1886,2018,1907,1918,1886,2018,1907,102.18121158021175
3,9806,9830,18.82842712474619,1,1.0,0.0,1967,629,1969,647,1967,629,1969,647,18.110770276274835
3,9830,10087,72.72792206135784,1,1.0,0.0,1969,647,2038,650,1969,647,2038,650,69.06518659932803
4,9907,9935,20.242640687119287,1,1.0,0.0,1994,2133,1997,2152,1994,2133,1997,2152,19.235384061671343
4,9935,10050,34.0,2,1.0,0.0,1997,2152,2031,2152,1997,2152,2031,2152,34.0
2,10001,10009,12.656854249492383,1,1.0,0.0,2016,1918,2018,1907,2016,1918,2018,1907,11.180339887498949
2,10009,10136,71.31370849898475,1,1.0,0.0,2018,1907,2086,1915,2018,1907,2086,1915,68.46897107449476
4,10050,10078,17.242640687119284,1,1.0,0.0,2031,2152,2034,2136,2031,2152,2034,2136,16.278820596099706
4,10050,10080,10.242640687119286,1,1.0,0.0,2031,2152,2034,2161,2031,2152,2034,2161,9.486832980505138
0,0,259,88.28427124746187,1,1.0,0.0,375,1913,455,1907,375,1913,455,1907,80.22468448052632
1,26,229,58.112698372208065,1,1.0,0.0,400,2443,449,2465,400,2443,449,2465,53.71219600798314
1,47,50,1.4142135623730951,1,1.0,0.0,410,2505,411,2506,410,2505,411,2506,1.4142135623730951
1,50,70,20.0,1,1.0,0.0,411,2506,411,2526,411,2506,411,2526,20.0
1,50,229,67.28427124746186,2,1.0,0.0,411,2506,449,2465,411,2506,449,2465,55.90169943749474
2,107,288,38.14213562373095,1,1.0,0.0,424,1421,458,1411,424,1421,458,1411,35.4400902933387
1,229,261,6.0,2,1.0,0.0,449,2465,455,2465,449,2465,455,2465,6.0
3,231,384,17.242640687119284,1,1.0,0.0,450,376,466,377,450,376,466,377,16.0312195418814
4,240,584,44.556349186104036,1,1.0,0.0,452,906,492,909,452,906,492,909,40.11234224026316
0,259,572,86.49747468305826,1,1.0,0.0,455,1907,490,1835,455,1907,490,1835,80.05623023850174
0,259,6362,953.7300141024126,1,1.0,0.0,455,1907,1335,1751,455,1907,1335,1751,893.7203141923093
1,261,794,69.2842712474619,2,1.0,0.0,455,2465,515,2444,455,2465,515,2444,63.56886030125127
1,261,744,77.56854249492376,1,1.0,0.0,455,2465,508,2513,455,2465,508,2513,71.50524456289902
2,288,361,19.899494936611667,1,1.0,0.0,458,1411,465,1394,458,1411,465,1394,18.384776310850235
2,288,6195,884.492424049176,1,1.0,0.0,458,1411,1296,1387,458,1411,1296,1387,838.3436049735216
3,369,384,15.0,1,1.0,0.0,466,362,466,377,466,362,466,377,15.0
3,384,643,42.2842712474619,2,1.0,0.0,466,377,499,398,466,377,499,398,39.11521443121589
4,584,1039,64.45584412271572,2,1.0,0.0,492,909,547,893,492,909,547,893,57.28001396647874
4,584,1434,135.92388155425107,2,1.0,0.0,492,909,583,992,492,909,583,992,123.1665539016173
3,643,1574,109.11269837220807,2,1.0,0.0,499,398,598,391,499,398,598,391,99.24716620639605
3,643,1443,159.3380951166242,2,1.0,0.0,499,398,584,511,499,398,584,511,141.40014144264495
1,794,4296,449.45079348883286,2,1.0,0.0,515,2444,927,2367,515,2444,927,2367,419.13363024219376
1,794,825,10.242640687119284,1,1.0,0.0,515,2444,518,2453,515,2444,518,2453,9.486832980505138
4,1039,1434,116.84062043356589,2,1.0,0.0,547,893,583,992,547,893,583,992,105.34229919647663
4,1039,1444,42.31370849898475,2,1.0,0.0,547,893,584,887,547,893,584,887,37.48332962798263
3,1259,1443,16.485281374238575,1,1.0,0.0,570,517,584,511,570,517,584,511,15.231546211727817
4,1434,2300,104.19595949289324,2,1.0,0.0,583,992,663,1049,583,992,663,1049,98.22932352408826
3,1443,2968,186.62236636408625,1,1.0,0.0,584,511,726,606,584,511,726,606,170.84788555905513
4,1444,2997,219.35028842544423,1,1.0,0.0,584,887,729,1001,584,887,729,1001,184.44782460088814
4,1444,1827,43.55634918610404,2,1.0,0.0,584,887,620,873,584,887,620,873,38.62641583165593
3,1574,3275,259.83556979968296,1,1.0,0.0,598,391,765,255,598,391,765,255,215.37177159507232
3,1574,4204,326.84062043356613,2,1.0,0.0,598,391,910,390,598,391,910,390,312.00160255998685
4,1827,2399,85.25483399593898,1,1.0,0.0,620,873,671,820,620,873,671,820,73.55270219373317
4,1827,3302,162.84062043356607,2,1.0,0.0,620,873,769,869,620,873,769,869,149.05368160498418
4,2300,3215,138.811183182043,1,1.0,0.0,663,1049,756,1120,663,1049,756,1120,117.00427342623003
4,2300,3507,146.1126983722081,2,1.0,0.0,663,1049,800,1051,663,1049,800,1051,137.01459776242822
4,3302,3347,20.071067811865476,1,1.0,0.0,769,869,774,851,769,869,774,851,18.681541692269406
4,3302,3848,91.94112549695423,2,1.0,0.0,769,869,851,845,769,869,851,845,85.44003745317531
4,3507,3607,18.071067811865476,1,1.0,0.0,800,1051,812,1042,800,1051,812,1042,15.0
4,3507,4076,116.0121933088197,1,1.0,0.0,800,1051,888,1094,800,1051,888,1094,97.94386147176351
4,3848,3854,10.414213562373096,1,1.0,0.0,851,845,852,835,851,845,852,835,10.04987562112089
4,3848,5367,303.08326112068545,2,1.0,0.0,851,845,1140,815,851,845,1140,815,290.55292116927683
3,4170,4204,20.242640687119287,1,1.0,0.0,907,371,910,390,907,371,910,390,19.235384061671343
3,4204,5903,359.2670273047593,2,1.0,0.0,910,390,1244,415,910,390,1244,415,334.93432191998477
1,4296,4315,9.242640687119286,1,1.0,0.0,927,2367,930,2359,927,2367,930,2359,8.54400374531753
1,4296,6422,444.05382386916267,1,1.0,0.0,927,2367,1352,2335,927,2367,1352,2335,426.20300327426133
4,5367,5416,19.899494936611667,1,1.0,0.0,1140,815,1147,798,1140,815,1147,798,18.384776310850235
4,5367,6574,339.3259018078047,1,1.0,0.0,1140,815,1462,846,1140,815,1462,846,323.488794241779
3,5903,5933,18.242640687119287,1,1.0,0.0,1244,415,1247,398,1244,415,1247,398,17.26267650163207
3,5903,5971,11.242640687119286,2,1.0,0.0,1244,415,1253,419,1244,415,1253,419,9.848857801796104
3,5971,5983,14.242640687119286,1,1.0,0.0,1253,419,1254,432,1253,419,1254,432,13.038404810405298
3,5971,6335,82.97056274847712,2,1.0,0.0,1253,419,1331,431,1253,419,1331,431,78.91767862779544
3,6335,6373,16.899494936611667,1,1.0,0.0,1331,431,1338,417,1331,431,1338,417,15.652475842498529
3,6335,6505,74.8700576850888,1,1.0,0.0,1331,431,1394,452,1331,431,1394,452,66.40783086353596
0,0,107,26.142135623730958,1,1.0,0.0,463,1943,485,1953,463,1943,485,1953,24.166091947189145
0,2,8,3.0,1,1.0,0.0,464,1977,467,1977,464,1977,467,1977,3.0
0,8,19,7.82842712474619,1,1.0,0.0,467,1977,469,1984,467,1977,469,1984,7.280109889280518
0,8,119,22.970562748477146,2,1.0,0.0,467,1977,485,1965,467,1977,485,1965,21.633307652783937
1,26,307,41.72792206135786,1,1.0,0.0,473,888,511,897,473,888,511,897,39.05124837953327
2,29,68,9.65685424949238,1,1.0,0.0,473,2464,481,2468,473,2464,481,2468,8.94427190999916
3,39,362,45.55634918610403,1,1.0,0.0,476,1445,516,1447,476,1445,516,1447,40.049968789001575
2,68,785,80.38477631085021,2,1.0,0.0,481,2468,555,2468,481,2468,555,2468,74.0
2,68,1079,139.4680374315354,2,1.0,0.0,481,2468,577,2535,481,2468,577,2535,117.06835610018618
0,107,119,12.0,2,1.0,0.0,485,1953,485,1965,485,1953,485,1965,12.0
0,107,738,74.28427124746187,2,1.0,0.0,485,1953,551,1957,485,1953,551,1957,66.12110101926616
0,119,209,20.384776310850242,1,1.0,0.0,485,1965,499,1979,485,1965,499,1979,19.79898987322333
1,307,1537,158.4091629284898,1,1.0,0.0,511,897,620,806,511,897,620,806,141.9929575718458
1,307,2369,186.62741699796953,2,1.0,0.0,511,897,687,915,511,897,687,915,176.91806012954132
3,362,536,44.97056274847712,1,1.0,0.0,516,1447,529,1486,516,1447,529,1486,41.10960958218893
3,362,1108,66.07106781186548,2,1.0,0.0,516,1447,580,1450,516,1447,580,1450,64.07027391856539
4,477,1406,174.8233764908628,1,1.0,0.0,525,378,607,469,525,378,607,469,122.494897852931
4,477,3509,304.35028842544426,1,1.0,0.0,525,378,766,265,525,378,766,265,266.1766330841233
4,477,1282,77.7989898732233,2,1.0,0.0,525,378,597,392,525,378,597,392,73.348483283569
0,738,2736,254.16147160748767,1,1.0,0.0,551,1957,713,2128,551,1957,713,2128,235.55254190944322
0,738,1656,85.21320343559641,2,1.0,0.0,551,1957,630,1958,551,1957,630,1958,79.00632886041473
2,785,1079,76.11269837220806,2,1.0,0.0,555,2468,577,2535,555,2468,577,2535,70.51950084905593
2,785,1579,71.48528137423857,2,1.0,0.0,555,2468,624,2466,555,2468,624,2466,69.02897942168927
2,1079,2353,125.66904755831209,2,1.0,0.0,577,2535,685,2546,577,2535,685,2546,108.55873986004075
3,1108,1133,10.82842712474619,1,1.0,0.0,580,1450,582,1440,580,1450,582,1440,10.198039027185569
3,1108,8629,1021.3158005400397,1,1.0,0.0,580,1450,1527,1316,580,1450,1527,1316,956.4334791296257
4,1282,1956,71.38477631085023,2,1.0,0.0,597,392,651,415,597,392,651,415,58.69412236331676
4,1282,1897,57.384776310850235,2,1.0,0.0,597,392,649,379,597,392,649,379,53.600373133029585
2,1579,2508,96.32590180780446,2,1.0,0.0,624,2466,697,2421,624,2466,697,2421,85.75546629807339
2,1579,2353,111.12489168102775,2,1.0,0.0,624,2466,685,2546,624,2466,685,2546,100.60318086422517
0,1656,5071,328.32085117392177,1,1.0,0.0,630,1958,895,1832,630,1958,895,1832,293.429719012918
0,1656,2827,106.59797974644663,2,1.0,0.0,630,1958,721,1988,630,1958,721,1988,95.81753492967766
4,1897,1956,36.828427124746185,2,1.0,0.0,649,379,651,415,649,379,651,415,36.05551275463989
4,1897,2866,82.21320343559641,2,1.0,0.0,649,379,724,363,649,379,724,363,76.68767828015137
4,1956,5540,347.6761902332495,1,1.0,0.0,651,415,936,555,651,415,936,555,317.52952618614853
2,2353,5815,328.9777054234144,1,1.0,0.0,685,2546,968,2657,685,2546,968,2657,303.99013141876827
1,2369,8985,985.735064736295,1,1.0,0.0,687,915,1616,923,687,915,1616,923,929.0344450019063
1,2369,3323,97.4680374315354,2,1.0,0.0,687,915,756,971,687,915,756,971,88.86506625215557
2,2508,3367,97.25483399593898,2,1.0,0.0,697,2421,758,2366,697,2421,758,2366,82.13403679352427
2,2508,3391,82.4264068711928,2,1.0,0.0,697,2421,758,2390,697,2421,758,2390,68.42514157822401
0,2827,3517,83.98275605729681,1,1.0,0.0,721,1988,766,1925,721,1988,766,1925,77.42092740338364
0,2827,9391,1083.1198410471457,1,1.0,0.0,721,1988,1751,1956,721,1988,1751,1956,1030.496967487047
4,2866,3887,93.84062043356592,2,1.0,0.0,724,363,799,326,724,363,799,326,83.6301381082203
4,2866,5847,324.3624817342644,1,1.0,0.0,724,363,974,510,724,363,974,510,290.01551682625535
1,3323,4070,87.08326112068517,1,1.0,0.0,756,971,812,1022,756,971,812,1022,75.7429864739964
1,3323,3469,9.485281374238571,1,1.0,0.0,756,971,763,965,756,971,763,965,9.219544457292887
2,3367,4164,91.98275605729683,2,1.0,0.0,758,2366,820,2312,758,2366,820,2312,82.21921916437786
2,3367,3391,24.0,2,1.0,0.0,758,2366,758,2390,758,2366,758,2390,24.0
2,3391,5225,160.69848480983498,2,1.0,0.0,758,2390,910,2391,758,2390,910,2391,152.00328943809077
4,3887,4731,100.15432893255064,1,1.0,0.0,799,326,867,271,799,326,867,271,87.45856161634491
4,3887,4909,105.42640687119282,2,1.0,0.0,799,326,883,365,799,326,883,365,92.61209424259879
2,4164,5376,142.1543289325507,2,1.0,0.0,820,2312,920,2303,820,2312,920,2303,100.40418317978589
2,4164,5376,108.69848480983497,2,1.0,0.0,820,2312,920,2303,820,2312,920,2303,100.40418317978589
4,4909,5010,28.071067811865476,1,1.0,0.0,883,365,890,341,883,365,890,341,25.0
4,4909,8067,562.166522241371,2,1.0,0.0,883,365,1415,345,883,365,1415,345,532.3758071137343
2,5225,5728,95.42640687119278,1,1.0,0.0,910,2391,956,2458,910,2391,956,2458,81.27115109311545
2,5225,9630,1039.9777054234146,1,1.0,0.0,910,2391,1904,2314,910,2391,1904,2314,996.9779335572076
2,5376,5743,47.21320343559643,1,1.0,0.0,920,2303,958,2321,920,2303,958,2321,42.04759208325728
4,8048,8067,13.414213562373096,1,1.0,0.0,1414,332,1415,345,1414,332,1415,345,13.038404810405298
4,8067,9438,376.7817459305206,2,1.0,0.0,1415,345,1769,348,1415,345,1769,348,354.0127116361784
4,9433,9438,13.656854249492383,1,1.0,0.0,1767,360,1769,348,1767,360,1769,348,12.165525060596439
4,9438,9549,58.31370849898475,1,1.0,0.0,1769,348,1824,356,1769,348,1824,356,55.57877292636101
0,0,72,78.45584412271572,1,1.0,0.0,351,2698,422,2682,351,2698,422,2682,72.78049189171504
0,72,330,108.91168824543134,1,1.0,0.0,422,2682,506,2636,422,2682,506,2636,95.77055915050303
0,72,96,17.48528137423857,1,1.0,0.0,422,2682,428,2697,422,2682,428,2697,16.15549442140351
1,93,446,149.18376618407353,0,1.0,0.0,428,884,566,903,428,884,566,903,139.30183056945089
2,112,442,134.2842712474619,0,1.0,0.0,436,1914,562,1920,436,1914,562,1920,126.14277624977183
3,447,613,91.94112549695423,1,1.0,0.0,1296,322,1375,315,1296,322,1375,315,79.30952023559341
3,467,577,59.213203435596405,1,1.0,0.0,1315,357,1368,354,1315,357,1368,354,53.08483775994799
3,577,613,41.89949493661167,2,1.0,0.0,1368,354,1375,315,1368,354,1375,315,39.6232255123179
3,577,593,6.242640687119286,2,1.0,0.0,1368,354,1371,359,1368,354,1371,359,5.830951894845301
3,578,593,16.242640687119284,1,1.0,0.0,1368,374,1371,359,1368,374,1371,359,15.297058540778355
3,593,906,128.79898987322332,2,1.0,0.0,1371,359,1494,361,1371,359,1494,361,123.01625908797584
3,613,706,34.72792206135786,2,1.0,0.0,1375,315,1406,306,1375,315,1406,306,32.28002478313795
3,706,725,14.242640687119284,1,1.0,0.0,1406,306,1409,319,1406,306,1409,319,13.341664064126334
3,706,910,100.76955262170041,2,1.0,0.0,1406,306,1496,322,1406,306,1496,322,91.41115905621152
3,906,966,29.384776310850246,2,1.0,0.0,1494,361,1507,337,1494,361,1507,337,27.294688127912362
3,906,938,33.69848480983501,1,1.0,0.0,1494,361,1501,386,1494,361,1501,386,25.96150997149434
3,910,966,19.55634918610405,2,1.0,0.0,1496,322,1507,337,1496,322,1507,337,18.601075237738275
3,910,990,30.284271247461913,1,1.0,0.0,1496,322,1516,300,1496,322,1516,300,29.732137494637012
3,966,1000,16.0,2,1.0,0.0,1507,337,1523,337,1507,337,1523,337,16.0
3,1000,1092,63.4974746830583,1,1.0,0.0,1523,337,1558,288,1523,337,1558,288,60.21627686929839
3,1000,1044,22.82842712474619,2,1.0,0.0,1523,337,1545,339,1523,337,1545,339,22.090722034374522
3,1044,1137,48.84062043356593,1,1.0,0.0,1545,339,1576,375,1545,339,1576,375,47.50789408087881
3,1044,1202,83.41421356237309,2,1.0,0.0,1545,339,1628,338,1545,339,1628,338,83.00602387778854
3,1182,1202,53.31370849898477,1,1.0,0.0,1620,388,1628,338,1620,388,1628,338,50.635955604688654
3,1202,1311,80.76955262170044,2,1.0,0.0,1628,338,1694,308,1628,338,1694,308,72.49827584156743
3,1311,1328,20.72792206135786,1,1.0,0.0,1694,308,1703,291,1694,308,1703,291,19.235384061671343
3,1311,1364,38.656854249492376,2,1.0,0.0,1694,308,1731,312,1694,308,1731,312,37.21558813185679
3,1364,1398,24.82842712474619,1,1.0,0.0,1731,312,1754,309,1731,312,1754,309,23.194827009486403
3,1364,1376,11.414213562373096,1,1.0,0.0,1731,312,1732,323,1731,312,1732,323,11.045361017187261
4,1399,1480,83.07106781186546,0,1.0,0.0,1962,1528,2043,1527,1962,1528,2043,1527,81.00617260431454
0,0,915,352.02438661764,0,1.0,0.0,476,1441,803,1400,476,1441,803,1400,329.56031314465037
1,13,928,340.9116882454317,0,1.0,0.0,488,1943,814,1925,488,1943,814,1925,326.49655434629017
2,52,868,284.01219330881986,0,1.0,0.0,508,924,780,935,508,924,780,935,272.2223356008834
3,929,999,56.89949493661165,1,1.0,0.0,1717,126,1771,131,1717,126,1771,131,54.230987451824994
3,999,1003,20.82842712474619,1,1.0,0.0,1771,131,1773,111,1771,131,1773,111,20.09975124224178
3,999,1039,37.071067811865476,2,1.0,0.0,1771,131,1806,136,1771,131,1806,136,35.35533905932738
3,1039,1052,11.485281374238571,1,1.0,0.0,1806,136,1812,127,1806,136,1812,127,10.816653826391969
3,1039,1089,33.828427124746185,2,1.0,0.0,1806,136,1838,139,1806,136,1838,139,32.14031735997639
3,1074,1089,13.313708498984763,1,1.0,0.0,1830,149,1838,139,1830,149,1838,139,12.806248474865697
3,1089,1221,70.62741699796948,2,1.0,0.0,1838,139,1901,136,1838,139,1901,136,63.071388124885914
3,1125,1183,31.89949493661167,1,1.0,0.0,1873,98,1901,98,1873,98,1901,98,28.0
3,1183,1221,38.0,2,1.0,0.0,1901,98,1901,136,1901,98,1901,136,38.0
3,1183,1499,78.38477631085023,2,1.0,0.0,1901,98,1974,93,1901,98,1974,93,73.17103251970687
3,1221,1444,67.89949493661167,2,1.0,0.0,1901,136,1966,133,1901,136,1966,133,65.06919393998976
3,1278,1358,26.899494936611667,1,1.0,0.0,1929,202,1952,200,1929,202,1952,200,23.08679276123039
3,1331,1358,12.485281374238571,1,1.0,0.0,1946,210,1952,200,1946,210,1952,200,11.661903789690601
3,1354,1482,18.414213562373096,1,1.0,0.0,1952,50,1970,49,1952,50,1970,49,18.027756377319946
3,1358,1446,14.828427124746192,2,1.0,0.0,1952,200,1966,198,1952,200,1966,198,14.142135623730951
3,1383,1446,21.313708498984763,1,1.0,0.0,1958,180,1966,198,1958,180,1966,198,19.697715603592208
3,1444,1518,24.313708498984766,2,1.0,0.0,1966,133,1974,112,1966,133,1974,112,22.47220505424423
3,1444,1457,21.65685424949238,1,1.0,0.0,1966,133,1968,153,1966,133,1968,153,20.09975124224178
3,1446,1567,29.313708498984766,2,1.0,0.0,1966,198,1984,214,1966,198,1984,214,24.08318915758459
3,1479,1482,3.0,1,1.0,0.0,1970,46,1970,49,1970,46,1970,49,3.0
3,1482,1739,65.24264068711928,2,1.0,0.0,1970,49,2034,46,1970,49,2034,46,64.07027391856539
3,1499,1518,19.0,2,1.0,0.0,1974,93,1974,112,1974,93,1974,112,19.0
3,1499,1588,21.384776310850242,1,1.0,0.0,1974,93,1989,79,1974,93,1989,79,20.518284528683193
3,1518,1702,65.97056274847714,2,1.0,0.0,1974,112,2025,98,1974,112,2025,98,52.88667128870941
3,1567,1569,2.0,1,1.0,0.0,1984,214,1984,216,1984,214,1984,216,2.0
3,1567,1785,63.970562748477114,2,1.0,0.0,1984,214,2043,204,1984,214,2043,204,59.841457201508724
3,1685,1702,6.65685424949238,1,1.0,0.0,2021,93,2025,98,2021,93,2025,98,6.4031242374328485
3,1702,1961,61.284271247461874,2,1.0,0.0,2025,98,2064,64,2025,98,2064,64,51.73973328110612
3,1739,1758,7.65685424949238,1,1.0,0.0,2034,46,2038,40,2034,46,2038,40,7.211102550927978
3,1739,1961,39.21320343559642,2,1.0,0.0,2034,46,2064,64,2034,46,2064,64,34.9857113690718
4,1752,1897,19.656854249492383,1,1.0,0.0,2036,2733,2054,2731,2036,2733,2054,2731,18.110770276274835
3,1777,2007,42.52691193458118,1,1.0,0.0,2042,138,2072,164,2042,138,2072,164,39.698866482558415
3,1785,2007,52.01219330881973,2,1.0,0.0,2043,204,2072,164,2043,204,2072,164,49.4064773081425
3,1785,1880,21.72792206135786,2,1.0,0.0,2043,204,2052,222,2043,204,2052,222,20.12461179749811
